视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 16:34:35,操
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 15:09:37,高一
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 14:56:15,6666
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 14:54:58,少女心觉醒了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 14:43:37,这幅尊容真是吐了，万年老尸体被资本掘出来
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 14:21:33,关于语文老师带我们看这件事。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 14:13:32,我今年听的
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 13:55:59,支持
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 13:55:16,笑不活了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 13:55:04,笑不活了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 13:43:58,吐了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 13:15:46,跑跑手游第一人斗鱼RJ天王星
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 12:59:36,大哥我都懂
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 12:25:57,抠脚大汉
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 11:20:05,强烈要求再唱第一次爱的人，可能我会哭的
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 10:56:30,这么瘦别出门，小心被虎背熊腰的女土匪婆抢上山当押寨丈夫。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 10:46:24,真老大姐
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 10:03:45,V字形的鼻孔
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 08:20:54,叫奶奶
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 06:37:38,变声期没有问题
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 06:32:43,怕他突然来句米奇妙妙屋
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 02:52:11,还不睡！凌晨三点了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 00:56:54,高中
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 00:53:26,他是粉丝吧
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 00:49:22,？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 00:09:54,？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-10 00:09:35,好看
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 23:45:18,睡前读物了哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 23:44:45,每日必刷
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 23:06:33,哈哈哈哈，我现在的姿势
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 22:38:14,关于我是初中生在前几天刚刚听到了这首歌
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 22:18:06,大学毕业了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 22:15:21,哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 22:07:10,越听越好听
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 21:45:15,高中。。。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 20:42:11,我的青春我做主
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 20:41:15,我也复活了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 20:13:02,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈红红火火恍恍惚惚或或或或或或或或或或或或或
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 19:18:59,画风突变
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 19:13:35,爱你
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 19:11:27,现在听的全是青春的记忆
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 19:08:29,王心凌是我情动初开时候的女神回忆，太甜了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 17:49:14,??
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 17:20:52,这才叫甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 17:13:08,什么鬼
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 17:04:12,情节加重一点
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 16:56:37,在读小学
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 15:47:24,气息好稳
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 14:31:36,jk真好
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 14:31:07,好美啊
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 14:20:46,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 13:33:08,中年老爸标准姿势
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 12:46:25,74人中之一
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 12:13:04,74人出来把
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 11:59:36,好可爱
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 10:31:39,幼儿园我爸给我放的…
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 10:16:53,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 10:16:15,这什么
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 10:15:34,哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 10:15:21,哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 10:15:14,笑死了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 04:37:04,我，哭了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-09 02:03:52,这歌在我电脑里活了十几年了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 22:56:38,为什么连伴舞都没有
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 22:43:47,查美乐，你一点都没变耶
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 22:42:07,只要教主一句话，我358团一定捧捧场子
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 22:40:04,为逝去的青春偷偷抹掉眼泪。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 21:38:13,血糖高了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 21:25:59,怎么觉得比以前还年轻了5555
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 21:20:28,哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 20:08:39,很喜欢王心凌
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 20:06:01,甜心教主yyds
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 19:35:57,爷的青春
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 17:38:26,请停止你的新海诚行为
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 16:30:11,好好的歌，突然油腻
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 16:29:45,好油腻
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 14:23:34,一零后很动心
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 12:53:35,哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 12:27:34,这个转身啊啊啊啊
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 12:26:28,好喜欢这几下甩头太可爱了太可爱了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 11:48:17,大学那个赶紧起来，我刚大学毕业听得
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 11:42:55,我和初恋女友最后一次吃饭时餐厅的BGM
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 11:33:53,啊啊啊啊啊好甜！！！！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 11:21:02,爱死我了操
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 11:20:29,姐姐好美我好爱么么么么么
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 10:55:17,中专
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 10:14:20,10后表示无敌心动
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 07:44:02,咱们就是说我现在在读四年级觉得很甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 04:08:43,美死了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 04:03:44,没听过
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 02:19:26,一开始转头就
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 01:15:05,危
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 00:37:27,我脸红了！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 00:35:04,这俩是真的假
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-08 00:08:28,比砂糖橘还要甜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 23:32:31,哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 22:49:36,一个人跳，当年是一群人跳，
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 22:19:23,大二
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 22:03:38,好甜啊呜呜呜呜呜呜呜
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 21:56:43,比我跳舞还美。
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 21:53:34,？？？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 21:28:20,每天一遍拥抱甜心
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 21:26:49,哈利波特骑着扫把飞
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:49:08,退！退！退！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:49:02,退！退！退！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:48:55,退！退！退！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:48:49,退！退！退！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:48:45,退！退！退！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:42:24,养鸡场涨价了！快去买啊！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:08:39,戴佳伟是吧 铲车人集合！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 20:05:25,这哪里是姐姐，这是教主啊！！！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 19:39:59,草
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 19:17:42,这有40？？？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 14:43:13,展堂：没给钱呢！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 14:40:38,大二
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 14:08:58,王姐vW
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 12:29:27,有个女生斯斯文文的等你们90后很久了！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 12:14:57,06
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 11:29:26,姐姐！！！！好甜啊！！！
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 10:23:57,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 09:34:29,老婆
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 09:25:57,不老女神
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 09:25:40,一零后超爱
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 09:24:05,这是40多岁的样子吗？？？？
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 07:42:34,越看越爱
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 07:05:02,这狗在干嘛？宰了
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 05:26:29,80后表 看了没感觉。比我大不了几岁 回忆个毛。我只喜欢周慧敏
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 00:48:33,哈哈哈
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-07 00:17:23,怎么冒出个抠脚大汉
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 23:41:17,孙亚龙
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 23:04:05,这歌出来的时候我初中
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 22:24:32,04高中表示我也喜欢
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 22:14:13,跳的好
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 20:59:43,hhhh
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 20:18:57,神兵小将嗷嗷嗷
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 20:12:56,我本人
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 20:12:43,以前没听 现在听了 真的好甜 
https://www.bilibili.com/video/BV1qY4y157dz,http://comment.bilibili.com/727777486.xml,2022-06-06 20:10:32,可爱(๑>؂<๑）
